time_s,step_dt_s,C_inf,D_surface,robin_flux,literal_one_sided_diffusive_flux,literal_diffusive_minus_robin,face_diffusive_flux,face_diffusive_minus_robin,surface_control_volume_balance,picard_iterations,picard_final_normalized_residual,temperature_matrix_residual_linf,moisture_matrix_residual_linf,time_step_residual_normalized,time_alignment_error_s
45.625,0.0625,0.0199265625,4.7884286721684915e-09,1.8591846617465353e-06,1.5807614512241073e-06,-2.78423210522428e-07,1.5910354037065327e-06,-2.681492580400026e-07,3.363418279292077e-17,2,6.538941066173926e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7744159150853367e-16,0.0
45.6875,0.0625,0.01992696875,4.78832055270737e-09,1.8590728377895179e-06,1.5808644539057424e-06,-2.782083838837755e-07,1.591141161424678e-06,-2.679316763648399e-07,3.364506848978197e-17,2,6.535383998679343e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7744145634024545e-16,0.0
45.75,0.0625,0.019927375,4.788212507060959e-09,1.8589611006853772e-06,1.5809670792241335e-06,-2.779940214612437e-07,1.5912465365692628e-06,-2.6771456411611434e-07,3.36284322333023e-17,2,6.531832678221593e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77441321088596e-16,0.0
45.8125,0.0625,0.01992778125,4.788104535071002e-09,1.8588494502473873e-06,1.5810693286640782e-06,-2.7778012158330914e-07,1.5913515306427234e-06,-2.6749791960466395e-07,3.361643480569783e-17,2,6.528287104800677e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7744118575365346e-16,0.0
45.875,0.0625,0.0199281875,4.787996636579813e-09,1.8587378862894937e-06,1.5811712037025302e-06,-2.775666825869635e-07,1.5914561451395656e-06,-2.672817411499281e-07,3.3635195261990535e-17,2,6.524747278416593e-09,5.684341886080802e-14,4.440892098500626e-16,1.8872052516774313e-16,0.0
45.9375,0.0625,0.01992859375,4.787888811430267e-09,1.8586264086263073e-06,1.5812727058087426e-06,-2.7735370281756474e-07,1.5915603815465113e-06,-2.6706602707979607e-07,3.3595536914702293e-17,2,6.521213547374606e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774409148341622e-16,0.0
46.0,0.0625,0.019929,4.787781059465805e-09,1.8585150170731053e-06,1.5813738364442442e-06,-2.7714118062886113e-07,1.591664241342474e-06,-2.6685077573063134e-07,3.361219302351666e-17,2,6.517684866758927e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7744077924974933e-16,0.0
46.0625,0.0625,0.01992940625,4.787673380530428e-09,1.8584037114458232e-06,1.5814745970629084e-06,-2.769291143829148e-07,1.591767725998627e-06,-2.6663598544719624e-07,3.36127621237781e-17,2,6.514162281485344e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774406435823153e-16,0.0
46.125,0.0625,0.0199298125,4.787565774468692e-09,1.858292491561055e-06,1.58157498911102e-06,-2.7671750245003495e-07,1.5918708369784724e-06,-2.664216545825826e-07,3.36019028966965e-17,2,6.5106456174012256e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7744050783192766e-16,0.0
46.1875,0.0625,0.01993021875,4.78745824112571e-09,1.8581813572360476e-06,1.581675014027345e-06,-2.765063432087026e-07,1.5919735757379117e-06,-2.662077814981359e-07,3.358907167103458e-17,2,6.507134177896046e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7744037199865405e-16,0.0
46.25,0.0625,0.019930625,4.787350780347144e-09,1.858070308288699e-06,1.5817746732430878e-06,-2.762956350456112e-07,1.5920759437252007e-06,-2.6599436456349837e-07,3.3589309899050994e-17,2,6.503628833732964e-09,5.684341886080802e-14,4.440892098500626e-16,1.887201180412809e-16,0.0
46.3125,0.0625,0.01993103125,4.787243391979206e-09,1.8579593445375546e-06,1.5818739681820696e-06,-2.76085376355485e-07,1.5921779423811324e-06,-2.6578140215642215e-07,3.3566387069915924e-17,2,6.500129236606714e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77440100083718e-16,0.0
46.375,0.0625,0.0199314375,4.787136075868655e-09,1.8578484658018041e-06,1.5819729002606706e-06,-2.758755655411335e-07,1.592279573138976e-06,-2.6556889266282813e-07,3.3575750754450025e-17,2,6.496634689906772e-09,5.684341886080802e-14,4.440892098500626e-16,1.8871998200109487e-16,0.0
46.4375,0.0625,0.01993184375,4.78702883186279e-09,1.8577376719012771e-06,1.582071470887931e-06,-2.7566620101334613e-07,1.592380837424581e-06,-2.653568344766961e-07,3.356740615643059e-17,2,6.493146064396295e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743982783804396e-16,0.0
46.5,0.0625,0.01993225,4.7869216598094554e-09,1.8576269626564416e-06,1.5821696814655955e-06,-2.7545728119084615e-07,1.5924817366564211e-06,-2.651452260000205e-07,3.3579959449406695e-17,2,6.489662837617389e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743969159134744e-16,0.0
46.5625,0.0625,0.01993265625,4.786814559557027e-09,1.8575163378884002e-06,1.5822675333881867e-06,-2.7524880450021354e-07,1.5925822722456693e-06,-2.6493406564273094e-07,3.3561854120159134e-17,2,6.48618588033321e-09,5.684341886080802e-14,4.440892098500626e-16,1.887197776310834e-16,0.0
46.625,0.0625,0.0199330625,4.786707530954422e-09,1.8574057974188857e-06,1.5823650280429938e-06,-2.7504076937589193e-07,1.5926824455961841e-06,-2.647233518227016e-07,3.3530977122253754e-17,2,6.482713973475339e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743941885056856e-16,0.0
46.6875,0.0625,0.01993346875,4.786600573851087e-09,1.8572953410702602e-06,1.5824621668101278e-06,-2.7483317426013245e-07,1.5927822581045682e-06,-2.645130829656921e-07,3.353806440574211e-17,2,6.479247813654302e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743928235661916e-16,0.0
46.75,0.0625,0.019933875,4.786493688096999e-09,1.8571849686655113e-06,1.5825589510626001e-06,-2.746260176029112e-07,1.5928817111602464e-06,-2.643032575052649e-07,3.3541108430396304e-17,2,6.475787052564835e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7743914578038472e-16,0.0
46.8125,0.0625,0.01993428125,4.786386873542663e-09,1.8570746800282473e-06,1.5826553821664086e-06,-2.7441929786183875e-07,1.5929808061455532e-06,-2.6409387388269414e-07,3.3545184776454965e-17,2,6.472331690206939e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774390091219314e-16,0.0
46.875,0.0625,0.0199346875,4.786280130039105e-09,1.8569644749826953e-06,1.582751461480485e-06,-2.742130135022102e-07,1.593079544435679e-06,-2.638849305470163e-07,3.351494967070493e-17,2,6.468882074885877e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774388723813252e-16,0.0
46.9375,0.0625,0.01993509375,4.786173457437878e-09,1.8568543533536999e-06,1.5828471903567993e-06,-2.740071629969006e-07,1.5931779273987752e-06,-2.6367642595492466e-07,3.353188371220511e-17,2,6.465437684143753e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774387355586318e-16,0.0
47.0,0.0625,0.0199355,4.786066855591052e-09,1.8567443149667161e-06,1.5829425701404099e-06,-2.7380174482630627e-07,1.5932759563960066e-06,-2.634683585707095e-07,3.349208639857396e-17,2,6.461999388743726e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743859865391707e-16,0.0
47.0625,0.0625,0.01993590625,4.785960324351215e-09,1.8566343596478108e-06,1.5830376021694474e-06,-2.7359675747836334e-07,1.5933736327815333e-06,-2.6326072686627746e-07,3.349624877141633e-17,2,6.458566143770007e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774384616672465e-16,0.0
47.125,0.0625,0.0199363125,4.785853863571466e-09,1.8565244872236573e-06,1.583132287775275e-06,-2.7339219944838237e-07,1.593470957902674e-06,-2.630535293209833e-07,3.349210625090866e-17,2,6.455138645833122e-09,5.684341886080802e-14,4.440892098500626e-16,1.8871916229934277e-16,0.0
47.1875,0.0625,0.01993671875,4.7857474731054205e-09,1.856414697521532e-06,1.5832266282823982e-06,-2.731880692391337e-07,1.5935679330998132e-06,-2.628467644217187e-07,3.350644625400788e-17,2,6.45171567586465e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743818744829944e-16,0.0
47.25,0.0625,0.019937125,4.7856411528072e-09,1.8563049903693119e-06,1.5833206250086494e-06,-2.729843653606625e-07,1.5936645597065893e-06,-2.6264043066272255e-07,3.349966337298495e-17,2,6.448299149543536e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743805021615344e-16,0.0
47.3125,0.0625,0.01993753125,4.7855349025314345e-09,1.856195365595472e-06,1.5834142792651215e-06,-2.7278108633035043e-07,1.593760839049827e-06,-2.62434526545645e-07,3.3473273002722055e-17,2,6.4448880219539945e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7743791290231256e-16,0.0
47.375,0.0625,0.0199379375,4.785428722133258e-09,1.856085823029084e-06,1.5835075923562275e-06,-2.7257823067285646e-07,1.5938567724495975e-06,-2.622290505794865e-07,3.34864086308494e-17,2,6.44148194479076e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743777550684173e-16,0.0
47.4375,0.0625,0.01993834375,4.785322611468304e-09,1.855976362499809e-06,1.583600565579802e-06,-2.7237579692000696e-07,1.5939523612193205e-06,-2.620240012804885e-07,3.345888667750853e-17,2,6.438081266359097e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743763802980565e-16,0.0
47.5,0.0625,0.01993875,4.785216570392709e-09,1.8558669838378988e-06,1.5836932002270693e-06,-2.7217378361082954e-07,1.5940476066657332e-06,-2.6181937717216565e-07,3.345510811647039e-17,2,6.434686334964266e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77437500471269e-16,0.0
47.5625,0.0625,0.01993915625,4.785110598763106e-09,1.8557576868741921e-06,1.5837854975827354e-06,-2.7197218929145675e-07,1.594142510088981e-06,-2.6161517678521114e-07,3.3452057474371295e-17,2,6.431296105690482e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743736283129625e-16,0.0
47.625,0.0625,0.0199395625,4.78500469643662e-09,1.85564847144011e-06,1.5838774589250315e-06,-2.717710125150786e-07,1.5942370727826651e-06,-2.6141139865744495e-07,3.346215569528934e-17,2,6.4279116234535305e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743722510995186e-16,0.0
47.6875,0.0625,0.01993996875,4.784898863270869e-09,1.8555393373676533e-06,1.583969085525748e-06,-2.715702518419053e-07,1.5943312960338734e-06,-2.612080413337799e-07,3.342641487538215e-17,2,6.424532888253413e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774370873073e-16,0.0
47.75,0.0625,0.019940375,4.784793099123964e-09,1.8554302844894034e-06,1.5840603786502025e-06,-2.713699058392009e-07,1.5944251811231492e-06,-2.610051033662542e-07,3.3445188566564655e-17,2,6.42115885517434e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743694942340483e-16,0.0
47.8125,0.0625,0.01994078125,4.784687403854499e-09,1.8553213126385145e-06,1.5841513395574322e-06,-2.711699730810823e-07,1.5945187293246864e-06,-2.608025833138281e-07,3.343778364572108e-17,2,6.41779039497947e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774368114583305e-16,0.0
47.875,0.0625,0.0199411875,4.784581777321553e-09,1.8552124216487128e-06,1.5842419695001032e-06,-2.709704521486096e-07,1.5946119419062378e-06,-2.60600479742475e-07,3.342750675379072e-17,2,6.414426985210907e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774366734121407e-16,0.0
47.9375,0.0625,0.01994159375,4.7844762193846936e-09,1.8551036113542962e-06,1.5843322697246133e-06,-2.7077134162968295e-07,1.5947048201292177e-06,-2.603987912250785e-07,3.34334426018664e-17,2,6.4110691483265475e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743653528489924e-16,0.0
48.0,0.0625,0.019942,4.784370729903962e-09,1.854994881590127e-06,1.5844222414711232e-06,-2.7057264011900375e-07,1.5947973652487342e-06,-2.6019751634139277e-07,3.3416488708031515e-17,2,6.407716187715864e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743639707666966e-16,0.0
48.0625,0.0625,0.01994240625,4.7842653087398806e-09,1.8548862321916324e-06,1.5845118859735429e-06,-2.703743462180895e-07,1.594889578513577e-06,-2.5999665367805547e-07,3.3421306207919024e-17,2,6.404368974142014e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774362587875155e-16,0.0
48.125,0.0625,0.0199428125,4.784159955753446e-09,1.8547776629948013e-06,1.5846012044596833e-06,-2.7017645853511806e-07,1.594981461166367e-06,-2.5979620182843435e-07,3.341390790452035e-17,2,6.40102663684184e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774361204175001e-16,0.0
48.1875,0.0625,0.01994321875,4.784054670806132e-09,1.8546691738361806e-06,1.5846901981512067e-06,-2.6997897568497397e-07,1.5950730144435091e-06,-2.595961593926715e-07,3.340645004411757e-17,2,6.397689872425869e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774359819666868e-16,0.0
48.25,0.0625,0.019943625,4.783949453759879e-09,1.8545607645528736e-06,1.5847788682636503e-06,-2.6978189628922334e-07,1.595164239575216e-06,-2.593965249776576e-07,3.340363101258999e-17,2,6.394357984283574e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774358434351387e-16,0.0
48.3125,0.0625,0.01994403125,4.783844304477098e-09,1.8544524349825354e-06,1.5848672160065564e-06,-2.69585218975979e-07,1.5952551377856377e-06,-2.591972971968977e-07,3.3382309605120824e-17,2,6.3910318431781135e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743570482291863e-16,0.0
48.375,0.0625,0.0199444375,4.783739222820668e-09,1.8543441849633748e-06,1.5849552425834377e-06,-2.693889423799371e-07,1.5953457102928292e-06,-2.5899847467054553e-07,3.339842970089826e-17,2,6.387710230041066e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774355661300896e-16,0.0
48.4375,0.0625,0.01994484375,4.7836342086539305e-09,1.854236014334145e-06,1.585042949191836e-06,-2.69193065142309e-07,1.595435958308807e-06,-2.588000560253379e-07,3.337322385327254e-17,2,6.384394538093484e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774354273567143e-16,0.0
48.5,0.0625,0.01994525,4.78352926184069e-09,1.854127922934147e-06,1.5851303370233407e-06,-2.689975859108062e-07,1.5955258830395704e-06,-2.586020398945765e-07,3.337617523369813e-17,2,6.3810831999616844e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774352885028554e-16,0.0
48.5625,0.0625,0.01994565625,4.783424382245212e-09,1.854019910603224e-06,1.5852174072636583e-06,-2.688025033395657e-07,1.595615485685168e-06,-2.584044249180559e-07,3.33756723078857e-17,2,6.3777772605614555e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774351495685753e-16,0.0
48.625,0.0625,0.0199460625,4.783319569732219e-09,1.8539119771817587e-06,1.58530416109266e-06,-2.686078160890988e-07,1.5957047674397514e-06,-2.5820720974200734e-07,3.3361868317823413e-17,2,6.374476719892797e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774350105539365e-16,0.0
48.6875,0.0625,0.01994646875,4.783214824166889e-09,1.853804122510672e-06,1.5853905996843596e-06,-2.684135228263124e-07,1.5957937294915475e-06,-2.5801039301912454e-07,3.334715112036487e-17,2,6.371181229650447e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77434871459001e-16,0.0
48.75,0.0625,0.019946875,4.7831101454148536e-09,1.8536963464314204e-06,1.5854767242070055e-06,-2.682196222244149e-07,1.595882373022954e-06,-2.5781397340846646e-07,3.334653569798913e-17,2,6.3678907898344055e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7743473228383124e-16,0.0
48.8125,0.0625,0.01994728125,4.783005533342195e-09,1.8535886487859926e-06,1.5855625358230906e-06,-2.6802611296290205e-07,1.5959706992105505e-06,-2.576179495754421e-07,3.335967794356137e-17,2,6.36460522629204e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774345930284891e-16,0.0
48.875,0.0625,0.0199476875,4.782900987815447e-09,1.8534810294169054e-06,1.585648035689394e-06,-2.6783299372751145e-07,1.596058709225137e-06,-2.574223201917684e-07,3.3316829987831126e-17,2,6.361325235633877e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774344536930364e-16,0.0
48.9375,0.0625,0.01994809375,4.782796508701589e-09,1.8533734881672071e-06,1.5857332249569994e-06,-2.676402632102078e-07,1.596146404231757e-06,-2.572270839354502e-07,3.332645175271634e-17,2,6.3580501212493915e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774343142775349e-16,0.0
49.0,0.0625,0.0199485,4.782692095868044e-09,1.8532660248804678e-06,1.5858181047713704e-06,-2.6744792010909737e-07,1.5962337853897689e-06,-2.570322394906989e-07,3.331935123433819e-17,2,6.3547798831385815e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743417478204635e-16,0.0
49.0625,0.0625,0.01994890625,4.782587749182682e-09,1.8531586394007816e-06,1.5859026762723686e-06,-2.6725596312841294e-07,1.5963208538528686e-06,-2.56837785547913e-07,3.333168615163258e-17,2,6.3515146954540804e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774340352066321e-16,0.0
49.125,0.0625,0.0199493125,4.782483468513809e-09,1.853051331572762e-06,1.5859869405942455e-06,-2.6706439097851655e-07,1.5964076107690788e-06,-2.566437208036833e-07,3.332796053015364e-17,2,6.348254558195887e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774338955513538e-16,0.0
49.1875,0.0625,0.01994971875,4.782379253730173e-09,1.852944101241541e-06,1.586070898865752e-06,-2.6687320237578905e-07,1.5964940572808596e-06,-2.564500439606814e-07,3.3322759218461906e-17,2,6.344999645516633e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774337558162725e-16,0.0
49.25,0.0625,0.019950125,4.782275104700956e-09,1.852836948252765e-06,1.5861545522101311e-06,-2.6668239604263393e-07,1.5965801945251033e-06,-2.562567537276618e-07,3.3309961080024486e-17,2,6.341749609111056e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743361600144954e-16,0.0
49.3125,0.0625,0.01995053125,4.782171021295778e-09,1.852729872452593e-06,1.5862379017451445e-06,-2.664919707074485e-07,1.5966660236331573e-06,-2.560638488194357e-07,3.327993773251126e-17,2,6.338504797284418e-09,5.684341886080802e-14,4.440892098500626e-16,1.8871673805347298e-16,0.0
49.375,0.0625,0.0199509375,4.78206700338469e-09,1.8526228736876964e-06,1.5863209485831215e-06,-2.663019251045749e-07,1.596751545730879e-06,-2.5587132795681733e-07,3.328930141704536e-17,2,6.335264687578826e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7743333613282245e-16,0.0
49.4375,0.0625,0.01995134375,4.781963050838173e-09,1.8525159518052533e-06,1.586403693830978e-06,-2.6611225797427527e-07,1.5968367619386497e-06,-2.556791898666036e-07,3.3283451595753386e-17,2,6.332029628299542e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274873e-16,0.0
49.5,0.0625,0.01995175,4.7818591635271385e-09,1.8524091066529468e-06,1.586486138590293e-06,-2.659229680626539e-07,1.5969216733714545e-06,-2.554874332814923e-07,3.3289685228849586e-17,2,6.328799445293935e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774330559459595e-16,0.0
49.5625,0.0625,0.01995215625,4.78175534132292e-09,1.8523023380789645e-06,1.5865682839572809e-06,-2.657340541216836e-07,1.5970062811388555e-06,-2.5529605694010895e-07,3.325840456680528e-17,2,6.3255746610198986e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774329157333411e-16,0.0
49.625,0.0625,0.0199525625,4.7816515840972815e-09,1.8521956459319948e-06,1.5866501310228642e-06,-2.655455149091306e-07,1.5970905863450618e-06,-2.55105059586933e-07,3.3256425950780054e-17,2,6.322354230561644e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774327754413455e-16,0.0
49.6875,0.0625,0.01995296875,4.781547891722407e-09,1.8520890300612246e-06,1.5867316808726958e-06,-2.653573491885288e-07,1.5971745900889544e-06,-2.549144399722702e-07,3.327161298682653e-17,2,6.319138676377067e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77432635070033e-16,0.0
49.75,0.0625,0.019953375,4.781444264070901e-09,1.8519824903163378e-06,1.586812934587177e-06,-2.651695557291609e-07,1.5972582934641052e-06,-2.5472419685223264e-07,3.3265663903861046e-17,2,6.315928520924061e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774324946194639e-16,0.0
49.8125,0.0625,0.01995378125,4.781340701015785e-09,1.8518760265475107e-06,1.5868938932415162e-06,-2.6498213330599456e-07,1.5973416975588335e-06,-2.5453432898867726e-07,3.3243641047232434e-17,2,6.312723241744732e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743235408969817e-16,0.0
49.875,0.0625,0.0199541875,4.781237202430502e-09,1.851769638605413e-06,1.5869745579057568e-06,-2.6479508069965613e-07,1.5974248034562378e-06,-2.5434483514917516e-07,3.323573320057643e-17,2,6.3095228388390795e-09,1.7053025658242404e-13,4.440892098500626e-16,5.66148320221194e-16,0.0
49.9375,0.0625,0.01995459375,4.7811337681889055e-09,1.8516633263412034e-06,1.587054929644794e-06,-2.6460839669640946e-07,1.5975076122342076e-06,-2.5415571410699584e-07,3.322607173102181e-17,2,6.306326963901841e-09,1.7053025658242404e-13,4.440892098500626e-16,5.661481091892257e-16,0.0
50.0,0.0625,0.019955,4.781030398165264e-09,1.8515570896065284e-06,1.5871350095183976e-06,-2.644220800881308e-07,1.597590124965453e-06,-2.5396696464107545e-07,3.3222901974914505e-17,2,6.3031361393909105e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774319320258213e-16,0.0
50.0625,0.0625,0.01995540625,4.780927092234256e-09,1.8514509282535183e-06,1.5872147985812746e-06,-2.642361296722437e-07,1.5976723427175623e-06,-2.53778585535956e-07,3.3204333424523914e-17,2,6.2999501911536566e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774317911798682e-16,0.0
50.125,0.0625,0.0199558125,4.780823850270972e-09,1.8513448421347877e-06,1.5872942978830357e-06,-2.6405054425175206e-07,1.5977542665529712e-06,-2.5359057558181656e-07,3.324278739684028e-17,2,6.296768596732186e-09,1.7053025658242404e-13,4.440892098500626e-16,5.661474753825261e-16,0.0
50.1875,0.0625,0.01995621875,4.780720672150904e-09,1.8512388311034302e-06,1.5873735084683703e-06,-2.638653226350599e-07,1.5978358975291394e-06,-2.534029335742908e-07,3.320050192392657e-17,2,6.293592575194917e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743150925132833e-16,0.0
50.25,0.0625,0.019956625,4.780617557749956e-09,1.8511328950130195e-06,1.58745243137689e-06,-2.6368046363612945e-07,1.5979172366983906e-06,-2.532156583146289e-07,3.3210712641407923e-17,2,6.290421081626063e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774313681688602e-16,0.0
50.3125,0.0625,0.01995703125,4.780514506944431e-09,1.851027033717603e-06,1.5875310676433124e-06,-2.634959660742906e-07,1.5979982851081e-06,-2.5302874860950293e-07,3.317802908104473e-17,2,6.287254464330885e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743122700767243e-16,0.0
50.375,0.0625,0.0199574375,4.7804115196110355e-09,1.8509212470717056e-06,1.5876094182973684e-06,-2.633118287743372e-07,1.5980790438006012e-06,-2.5284220327110436e-07,3.3187670698264646e-17,2,6.284092549156752e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7743108576782396e-16,0.0
50.4375,0.0625,0.01995784375,4.780308595626877e-09,1.8508155349303214e-06,1.5876874843639393e-06,-2.631280505663821e-07,1.598159513813323e-06,-2.526560211169985e-07,3.3201514392996334e-17,2,6.280934987798403e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774309444493738e-16,0.0
50.5,0.0625,0.01995825,4.780205734869458e-09,1.8507098971489145e-06,1.5877652668629968e-06,-2.629446302859176e-07,1.5982396961787286e-06,-2.5247020097018584e-07,3.318325024507116e-17,2,6.2777826510189924e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774308030523807e-16,0.0
50.5625,0.0625,0.01995865625,4.780102937216679e-09,1.8506043335834181e-06,1.587842766809705e-06,-2.627615667737131e-07,1.59831959192442e-06,-2.522847416589981e-07,3.3202606271404904e-17,2,6.274635190513259e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774306615769036e-16,0.0
50.625,0.0625,0.0199590625,4.780000202546837e-09,1.8504988440902286e-06,1.5879199852144379e-06,-2.625788588757908e-07,1.5983992020731568e-06,-2.520996420170718e-07,3.3186876604876595e-17,2,6.27149225797594e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774305200230009e-16,0.0
50.6875,0.0625,0.01995946875,4.779897530738616e-09,1.850393428526207e-06,1.5879969230827533e-06,-2.6239650544345367e-07,1.5984785276428266e-06,-2.519149008833803e-07,3.316949257712318e-17,2,6.268354375864929e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743037839073143e-16,0.0
50.75,0.0625,0.019959875,4.779794921671096e-09,1.8502880867486747e-06,1.588073581415488e-06,-2.6221450533318676e-07,1.5985575696465432e-06,-2.5173051710213154e-07,3.312858353274876e-17,2,6.265221195874964e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7743023668015334e-16,0.0
50.8125,0.0625,0.01996028125,4.779692375223745e-09,1.8501828186154146e-06,1.5881499612086972e-06,-2.6203285740671733e-07,1.5986363290925851e-06,-2.515464895228294e-07,3.314764177406198e-17,2,6.26209219554815e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774300948913251e-16,0.0
50.875,0.0625,0.0199606875,4.779589891276418e-09,1.8500776239846636e-06,1.5882260634537823e-06,-2.618515605308813e-07,1.598714806984525e-06,-2.5136281700013865e-07,3.312941071336131e-17,2,6.2589680714950126e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774299530243048e-16,0.0
50.9375,0.0625,0.01996109375,4.779487469709355e-09,1.8499725027151153e-06,1.5883018891374746e-06,-2.6167061357764067e-07,1.5987930043212117e-06,-2.5117949839390355e-07,3.313278561026053e-17,2,6.255848823715552e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7742981107915066e-16,0.0
51.0,0.0625,0.0199615,4.779385110403179e-09,1.8498674546659159e-06,1.5883774392418767e-06,-2.6149001542403914e-07,1.5988709220968153e-06,-2.509965325691006e-07,3.3106216568985325e-17,2,6.252734278057137e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774296690559205e-16,0.0
51.0625,0.0625,0.01996190625,4.7792828132388984e-09,1.8497624796966632e-06,1.588452714744439e-06,-2.6130976495222427e-07,1.5989485613007985e-06,-2.5081391839586474e-07,3.313613403738014e-17,2,6.249624086214505e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774295269546724e-16,0.0
51.125,0.0625,0.0199623125,4.779180578097898e-09,1.849657577667402e-06,1.5885277166180684e-06,-2.6112986104933367e-07,1.599025922918032e-06,-2.506316547493701e-07,3.3125883615229385e-17,2,6.24651877064555e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7742938477546397e-16,0.0
51.1875,0.0625,0.01996271875,4.7790784048619454e-09,1.8495527484386258e-06,1.5886024458311132e-06,-2.609503026075126e-07,1.599103007928774e-06,-2.5044974050985177e-07,3.311483909969058e-17,2,6.243417983045009e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774292425183529e-16,0.0
51.25,0.0625,0.019963124999999998,4.7789762934131815e-09,1.8494479918712722e-06,1.5886769033473698e-06,-2.607710885239024e-07,1.5991798173086826e-06,-2.5026817456258967e-07,3.3136484761959865e-17,2,6.2403217234128815e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7742910018339667e-16,0.0
