time_s,distance_cm,temperature_c
1001.5,2,32.281127442430318
1001.75,2,32.282386989011115
1002,2,32.283646162259402
1002.25,2,32.284904964136672
1002.5,2,32.28616339658447
1002.75,2,32.287421461525071
1003,2,32.288679160862387
1003.25,2,32.289936496481857
1003.5,2,32.291193470249993
1003.75,2,32.292450084015854
1004,2,32.293706339610878
1004.25,2,32.294962238848996
1004.5,2,32.296217783526288
1004.75,2,32.297472975422977
1005,2,32.298727816301835
1005.25,2,32.299982307909602
1005.5,2,32.301236451976592
1005.75,2,32.302490250216522
1006,2,32.303743704328497
1006.25,2,32.304996815995537
1006.5,2,32.306249586885485
1006.75,2,32.307502018651121
1007,2,32.308754112929648
1007.25,2,32.310005871344913
1007.5,2,32.311257295505357
1007.75,2,32.312508387004925
1008,2,32.313759147424378
1008.25,2,32.315009578330034
1008.5,2,32.316259681274971
1008.75,2,32.317509457797996
1009,2,32.318758909424901
1009.25,2,32.320008037668572
1009.5,2,32.321256844028937
1009.75,2,32.32250532999285
1010,2,32.323753497034943
1010.25,2,32.325001346616773
1010.5,2,32.326248880187904
1010.75,2,32.327496099186021
1011,2,32.328743005036529
1011.25,2,32.329989599152839
1011.5,2,32.331235882936994
1011.75,2,32.332481857779385
1012,2,32.333727525059146
1012.25,2,32.334972886143873
1012.5,2,32.336217942390533
1012.75,2,32.337462695144723
1013,2,32.338707145741466
1013.25,2,32.339951295504932
1013.5,2,32.341195145748657
1013.75,2,32.342438697775719
1014,2,32.343681952879251
1014.25,2,32.344924912341924
1014.5,2,32.346167577436574
1014.75,2,32.34740994942581
1015,2,32.348652029562913
1015.25,2,32.34989381909071
1015.5,2,32.351135319243326
1015.75,2,32.352376531245113
1016,2,32.353617456310644
1016.25,2,32.354858095645625
1016.5,2,32.356098450446723
1016.75,2,32.357338521901113
1017,2,32.358578311187557
1017.25,2,32.359817819476007
1017.5,2,32.361057047927261
1017.75,2,32.362295997693877
1018,2,32.363534669919602
1018.25,2,32.364773065739939
1018.5,2,32.366011186282321
1018.75,2,32.367249032665427
1019,2,32.368486606000033
1019.25,2,32.369723907389243
1019.5,2,32.370960937927464
1019.75,2,32.372197698701711
1020,2,32.373434190791556
1020.25,2,32.3746920910217
1020.5,2,32.375964072719512
1020.75,2,32.377246479404334
1021,2,32.378537284484992
1021.25,2,32.379835240546527
1021.5,2,32.381139505913723
1021.75,2,32.382449469620781
1022,2,32.38376466311513
1022.25,2,32.385084712181254
1022.5,2,32.386409308783698
1022.75,2,32.387738193462383
1023,2,32.389071143703973
1023.25,2,32.390407965900749
1023.5,2,32.391748489580891
1023.75,2,32.393092563143057
1024,2,32.394440050619096
1024.25,2,32.395790829168561
1024.5,2,32.397144787103514
1024.75,2,32.398501822304638
1025,2,32.399861840937774
1025.25,2,32.401224756398335
1025.5,2,32.402590488436203
1025.75,2,32.403958962420404
1026,2,32.405330108718715
1026.25,2,32.406703862169536
1026.5,2,32.408080161627879
1026.75,2,32.409458949574173
1027,2,32.410840171772747
1027.25,2,32.412223776975736
1027.5,2,32.413609716661767
1027.75,2,32.414997944805748
1028,2,32.416388417675137
1028.25,2,32.41778109364833
1028.5,2,32.419175933053623
1028.75,2,32.420572898023011
1029,2,32.421971952362753
1029.25,2,32.423373061434972
1029.5,2,32.424776192051809
1029.75,2,32.42618131237856
1030,2,32.427588391845973
1030.25,2,32.42899740107066
1030.5,2,32.430408311781605
1030.75,2,32.431821096753254
1031,2,32.433235729743046
1031.25,2,32.434652185437017
1031.5,2,32.436070439395792
1031.75,2,32.43749046800707
1032,2,32.438912248441227
1032.25,2,32.440335758609876
1032.5,2,32.441760977127558
1032.75,2,32.44318788327638
1033,2,32.444616456972881
1033.25,2,32.446046678736764
1033.5,2,32.447478529662305
1033.75,2,32.448911991392038
1034,2,32.450347046090258
1034.25,2,32.451783676420291
1034.5,2,32.453221865521982
1034.75,2,32.45466159699123
1035,2,32.456102854860205
1035.25,2,32.45754562357871
1035.5,2,32.458989887997063
1035.75,2,32.46043563334996
1036,2,32.461882845240211
1036.25,2,32.463331509624538
1036.5,2,32.464781612800721
1036.75,2,32.46623314139282
1037,2,32.46768608233981
1037.25,2,32.469140422883697
1037.5,2,32.470596150558549
1037.75,2,32.47205325317907
1038,2,32.473511718832128
1038.25,2,32.474971535865052
1038.5,2,32.476432692878461
1038.75,2,32.47789517871621
1039,2,32.479358982458336
1039.25,2,32.480824093412195
1039.5,2,32.482290501105354
1039.75,2,32.483758195278142
1040,2,32.485227165877518
1040.25,2,32.486697403049334
1040.5,2,32.488168897133335
1040.75,2,32.489641638656167
1041,2,32.491115618326205
