time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,surface,radius_cm,cmax_kg_kg,volume_mean_kg_kg
143100.0,0.18472444035320654,0.18425517869926863,0.18284151166441065,0.18046493309478354,0.17709148738954517,0.17266612723004088,0.16710228671567642,0.16026220247119913,0.15191695382567325,0.14165474258675084,0.12862471190976682,0.11051497984929279,0.05521718038489043,,,,,,,,0.05521718038489043,1.2,0.18472444035320654,0.14273450050202827
143160.0,0.18466212363412218,0.18419312115232092,0.18278023226327555,0.18040495300210915,0.1770333324965733,0.1726103326136301,0.16704940453313613,0.1602128161011386,0.15187170416521553,0.14161438102731194,0.12859022403465453,0.11048796787916597,0.05521174799494827,,,,,,,,0.05521174799494827,1.2,0.18466212363412218,0.14269269178610797
143220.0,0.18459987546409648,0.18413113181730256,0.1827190200649481,0.18034503843751717,0.17697524080042606,0.17255459821490232,0.16699657894359293,0.1601634820393288,0.1518265018179047,0.14157406095233763,0.12855577069437074,0.1104609815768223,0.05520632444724351,,,,,,,,0.05520632444724351,1.2,0.18459987546409648,0.1426509264899468
143280.0,0.18453769572746395,0.18406921057925754,0.18265787495658362,0.18028518929161944,0.17691721219641351,0.17249892393495161,0.16694380985481916,0.1601142002009385,0.15178134670697538,0.14153378229407457,0.12852135183208283,0.11043402090099766,0.055200909720914966,,,,,,,,0.055200909720914966,1.2000000000000002,0.18453769572746395,0.1426092045428985
143340.0,0.1844755843088269,0.18400735732349544,0.18259679682559482,0.18022540545527307,0.17685924658007382,0.1724433096750801,0.16689109717477377,0.1600649705013047,0.15173623875581996,0.1414935449849249,0.1284869673911145,0.11040708581056877,0.05519550379518011,,,,,,,,0.05519550379518011,1.2000000000000002,0.1844755843088269,0.14256752587448335
143400.0,0.18441354109305427,0.18394557193558944,0.1825357855596519,0.18016568681957965,0.1768013438471726,0.1723877553367968,0.16683844081160193,0.16001579285593287,0.15169117788798855,0.14145334895744585,0.12845261731494498,0.11038017626455189,0.055190106649335,,,,,,,,0.055190106649335,1.2,0.18441354109305427,0.14252589041438757
143460.0,0.1843515659652806,0.18388385430137677,0.1824748410466806,0.18010603327588437,0.1767435038937022,0.17233226082181727,0.16678584067363442,0.15996666718049674,0.15164616402718845,0.14141319414434939,0.12841830154720826,0.11035329222210177,0.05518471826275295,,,,,,,,0.05518471826275295,1.2,0.1843515659652806,0.14248429809246266
143520.0,0.18428965881090528,0.18382220430695656,0.18241396317486194,0.18004644471577558,0.17668572661588122,0.17227682603206362,0.16673329666938758,0.1599175933908377,0.1516011970972839,0.14137308047850153,0.12838402003169216,0.11032643364251019,0.05517933861488447,,,,,,,,0.05517933861488447,1.2,0.18428965881090528,0.14244274883872474
143580.0,0.1842278195155925,0.18376062183868996,0.1823531518326315,0.1799869210310838,0.1766280119101537,0.172221450869663,0.16668080870756277,0.159868571402965,0.15155627702229646,0.14133300789292244,0.1283497727123376,0.11029960048520503,0.05517396768525671,,,,,,,,0.05517396768525671,1.1999999999999997,0.1842278195155925,0.1424012425833541
143640.0,0.18416604796526898,0.18369910678319912,0.18229240690867846,0.17992746211388097,0.17657035967318863,0.17216613523694793,0.16662837669704642,0.15981960113305566,0.15151140372640437,0.14129297632078572,0.12831555953323787,0.11027279270974956,0.05516860545347253,,,,,,,,0.05516860545347253,1.2000000000000002,0.18416604796526898,0.14235977925669438
143700.0,0.18410434404612416,0.1836376590273659,0.1822317282919448,0.1798680678564796,0.17651276980187924,0.17211087903645558,0.16657600054690905,0.1597706824974533,0.15146657713394246,0.14125298569541758,0.12828138043863743,0.11024601027584027,0.05516325189921042,,,,,,,,0.05516325189921042,1.2,0.18410434404612416,0.14231835878925217
143760.0,0.18404270764460917,0.18357627845833144,0.1821711158716242,0.1798087381514324,0.17645524219334197,0.172055682170927,0.16652368016640554,0.15972181541266978,0.1514217971694018,0.14121303595029774,0.128247235372932,0.11021925314330693,0.05515790700222366,,,,,,,,0.05515790700222366,1.2000000000000002,0.18404270764460917,0.1422769811116963
143820.0,0.18398113864743573,0.18351496496349554,0.18211056953716187,0.17974947289153112,0.17639777674491633,0.1720005445433072,0.16647141546497465,0.15967299979538296,0.15137706375742974,0.14117312701905757,0.12821312428066695,0.1101925212721107,0.05515257074233979,,,,,,,,0.05515257074233979,1.2,0.18398113864743573,0.14223564615485706
143880.0,0.18391963694157573,0.1834537184305154,0.18205008917825322,0.17969027196980575,0.1763403733541641,0.17194546605674363,0.1664192063522383,0.15962423556243788,0.15133237682282968,0.14113325883548053,0.12817904710653721,0.11016581462234366,0.05514724309945998,,,,,,,,0.05514724309945998,1.2,0.18391963694157573,0.14219435384972612
143940.0,0.18385820241425993,0.18339253874730477,0.18198967468484328,0.17963113527952423,0.17628303191886863,0.17189044661458702,0.16636705273800198,0.1595755226308458,0.15128773629056058,0.14109343133350158,0.1281450037953859,0.1101391331542273,0.05514192405355899,,,,,,,,0.05514192405355899,1.2,0.18385820241425993,0.14215310412745535
144000.0,0.18379683495297777,0.18333142580203363,0.18192932594712594,0.1795720627141916,0.17622575233703405,0.17183548612038968,0.16631495453225345,0.1595268609177846,0.151243142085737,0.14105364444720667,0.1281109942922041,0.1101124768281114,0.05513661358468418,,,,,,,,0.05513661358468418,1.2,0.18379683495297777,0.14211189691935666
144060.0,0.18373553444547558,0.18327037948312694,0.181869042855543,0.17951305416754876,0.17616853450688522,0.17178058447790598,0.16626291164516346,0.1594782503405978,0.151198594133629,0.14101389811083254,0.12807701854212988,0.11008584560447388,0.055131311672955284,,,,,,,,0.055131311672955284,1.2,0.18373553444547558,0.14207073215690116
144120.0,0.18367430077975697,0.18320939967926397,0.18180882530078354,0.17945410953357244,0.1761113783268661,0.171725741591091,0.16621092398708437,0.15942969081679534,0.15115409235966135,0.14097419225876623,0.1280430764904474,0.11005923944391871,0.05512601829856369,,,,,,,,0.05512601829856369,1.2,0.18367430077975697,0.14202960977171883
144180.0,0.18361313384408112,0.1831484862793775,0.181748673173783,0.17939522870647395,0.17605428369564022,0.17167095736410054,0.16615899146855082,0.15938118226405218,0.1511096366894138,0.1409345268255444,0.1280091680825867,0.1100326583071756,0.05512073344177229,,,,,,,,0.05512073344177229,1.2,0.18361313384408112,0.14198852969559767
144240.0,0.18355203352696242,0.18308763917265314,0.1816885863657225,0.17933641158069882,0.1759972505120894,0.1716162317012908,0.1661071140002786,0.15933272460020903,0.15106522704862088,0.14089490174585334,0.12797529326412255,0.11000610215509889,0.05511545708291455,,,,,,,,0.05511545708291455,1.2000000000000002,0.18355203352696242,0.14194749186048333
144300.0,0.1834909997171692,0.1830268582485281,0.18162856476802827,0.17927765805092588,0.1759402786753132,0.1715615645072172,0.16605529149316484,0.15928431774327176,0.15102086336317133,0.14085531695452838,0.12794145198077372,0.10997957094866617,0.05511018920239435,,,,,,,,0.05511018920239435,1.2,0.1834909997171692,0.14190649619847848
